Tripid,City,Stationid,Truckid,Wastecollected,TruckType,Date
98399,Salvador,81,198,34.96,Scania,2019-11-10
98400,Salvador,48,189,34.14,Volvo,2019-11-10
98401,Salvador,81,198,32.47,Scania,2019-11-10
98402,Salvador,47,178,36.73,Scania,2019-11-10
98403,Salvador,48,184,41.87,Scania,2019-11-10
98404,Salvador,47,178,34.03,Scania,2019-11-10
98405,Salvador,47,170,40.02,Scania,2019-11-10
98406,Salvador,47,170,32.66,Scania,2019-11-10
98407,Salvador,47,178,42.14,Scania,2019-11-10
98408,Salvador,48,189,43.01,Volvo,2019-11-10
98409,Salvador,47,170,34.27,Scania,2019-11-10
98410,Salvador,82,211,37.16,Volvo,2019-11-10
98411,Sao Paulo,21,240,30.53,Scania,2019-11-10
98412,Sao Paulo,83,229,33.37,Volvo,2019-11-10
98413,Sao Paulo,21,245,35.11,Volvo,2019-11-10
98414,Sao Paulo,21,245,31.09,Volvo,2019-11-10
98415,Sao Paulo,83,217,40.51,Volvo,2019-11-10
98416,Sao Paulo,19,238,44.91,Scania,2019-11-10
98417,Sao Paulo,19,230,35.7,Scania,2019-11-10
98418,Sao Paulo,21,246,32.17,Scania,2019-11-10
98419,Sao Paulo,21,246,30.93,Scania,2019-11-10
98420,Sao Paulo,19,230,44.5,Scania,2019-11-10
98421,Sao Paulo,83,217,36.24,Volvo,2019-11-10
98422,Sao Paulo,19,238,41.3,Scania,2019-11-10
98423,Sao Paulo,21,240,43.49,Scania,2019-11-10
98424,Sao Paulo,21,244,30.13,Scania,2019-11-10
98425,Sao Paulo,83,217,41.52,Volvo,2019-11-10
98426,Sao Paulo,83,229,44.79,Volvo,2019-11-10
98427,Sao Paulo,83,217,36.65,Volvo,2019-11-10
98428,Sao Paulo,83,229,32.73,Volvo,2019-11-10
98429,Sao Paulo,21,244,35.43,Scania,2019-11-10
98430,Sao Paulo,83,217,40.44,Volvo,2019-11-10
98431,Sao Paulo,83,229,42.06,Volvo,2019-11-10
98432,Sao Paulo,19,238,40.43,Scania,2019-11-10
98433,Sao Paulo,21,244,34.41,Scania,2019-11-10
98434,Sao Paulo,21,244,42.22,Scania,2019-11-10
98435,Sao Paulo,21,240,38.59,Scania,2019-11-10
98436,Sao Paulo,83,229,35.47,Volvo,2019-11-10
98437,Sao Paulo,83,217,38.36,Volvo,2019-11-10
98438,Sao Paulo,19,238,33.26,Scania,2019-11-10
98439,Sao Paulo,19,232,37.25,Scania,2019-11-10
98440,Sao Paulo,21,246,41.52,Scania,2019-11-10
98441,Sao Paulo,19,238,37.67,Scania,2019-11-10
98442,Sao Paulo,21,244,33.38,Scania,2019-11-10
98443,Sao Paulo,83,217,31.61,Volvo,2019-11-10
98444,Sao Paulo,19,230,35.11,Scania,2019-11-10
98445,Sao Paulo,21,245,41.14,Volvo,2019-11-10
98446,Sao Paulo,83,229,32.09,Volvo,2019-11-10
98447,Sao Paulo,21,246,33.7,Scania,2019-11-10
98448,Sao Paulo,19,233,41.6,Volvo,2019-11-10
98449,Sao Paulo,19,232,31.27,Scania,2019-11-10
98450,Sao Paulo,21,245,42.45,Volvo,2019-11-10
98451,Sao Paulo,19,238,43.03,Scania,2019-11-10
98452,Sao Paulo,83,229,31.96,Volvo,2019-11-10
98453,Sao Paulo,83,217,32.54,Volvo,2019-11-10
98454,Sao Paulo,83,217,43.88,Volvo,2019-11-10
98455,Sao Paulo,21,244,38.1,Scania,2019-11-10
98456,Sao Paulo,19,233,37.91,Volvo,2019-11-10
98457,Sao Paulo,21,244,44.11,Scania,2019-11-10
98458,Sao Paulo,21,246,39.12,Scania,2019-11-10
98459,Sao Paulo,21,244,42.44,Scania,2019-11-10
98460,Sao Paulo,21,246,42.59,Scania,2019-11-10
98461,Sao Paulo,83,229,44.75,Volvo,2019-11-10
98462,Sao Paulo,21,240,36.77,Scania,2019-11-10
98463,Sao Paulo,83,217,32.06,Volvo,2019-11-10
98464,Sao Paulo,83,229,35.56,Volvo,2019-11-10
98465,Sao Paulo,21,246,33.55,Scania,2019-11-10
98466,Sao Paulo,83,229,31.3,Volvo,2019-11-10
98467,Sao Paulo,19,230,34.46,Scania,2019-11-10
98468,Sao Paulo,83,217,30.9,Volvo,2019-11-10
98469,Sao Paulo,19,238,42.59,Scania,2019-11-10
98470,Sao Paulo,19,233,42.66,Volvo,2019-11-10
98471,Sao Paulo,19,238,34.82,Scania,2019-11-10
98472,Sao Paulo,83,229,35.65,Volvo,2019-11-10
98473,Sao Paulo,19,238,35.12,Scania,2019-11-10
98474,Sao Paulo,21,244,31.7,Scania,2019-11-10
98475,Sao Paulo,21,246,42.15,Scania,2019-11-10
98476,Sao Paulo,19,232,32.62,Scania,2019-11-10
98477,Sao Paulo,83,217,40.53,Volvo,2019-11-10
98478,Sao Paulo,83,217,43.6,Volvo,2019-11-10
98479,Sao Paulo,19,232,39.99,Scania,2019-11-10
98480,Sao Paulo,83,229,39.7,Volvo,2019-11-10
98481,Sao Paulo,83,229,36.14,Volvo,2019-11-10
98482,Sao Paulo,19,230,42.35,Scania,2019-11-10
98483,Sao Paulo,83,229,39.82,Volvo,2019-11-10
98484,Sao Paulo,83,229,31.41,Volvo,2019-11-10
98485,Sao Paulo,83,229,40.59,Volvo,2019-11-10
98486,Sao Paulo,83,229,31.93,Volvo,2019-11-10
98487,Rio de Janeiro,57,274,33.25,Scania,2019-11-10
98488,Rio de Janeiro,31,277,43.77,Volvo,2019-11-10
98489,Rio de Janeiro,84,261,30.73,Volvo,2019-11-10
98490,Rio de Janeiro,86,255,33.77,Volvo,2019-11-10
98491,Rio de Janeiro,44,298,33.44,Scania,2019-11-10
98492,Rio de Janeiro,57,275,39.44,Volvo,2019-11-10
98493,Rio de Janeiro,32,288,31.89,Scania,2019-11-10
98494,Rio de Janeiro,84,262,42.18,Scania,2019-11-10
98495,Rio de Janeiro,86,255,43.12,Volvo,2019-11-10
98496,Rio de Janeiro,84,261,44.72,Volvo,2019-11-10
98497,Rio de Janeiro,44,301,43.67,Volvo,2019-11-10
98498,Rio de Janeiro,31,277,40.91,Volvo,2019-11-10
98499,Rio de Janeiro,86,252,33.85,Scania,2019-11-10
98500,Rio de Janeiro,44,297,39.43,Volvo,2019-11-10
98501,Rio de Janeiro,57,272,32.56,Scania,2019-11-10
98502,Rio de Janeiro,32,288,41.54,Scania,2019-11-10
98503,Rio de Janeiro,84,265,36.48,Volvo,2019-11-10
98504,Rio de Janeiro,44,297,42.23,Volvo,2019-11-10
98505,Rio de Janeiro,31,276,42.02,Scania,2019-11-10
98506,Rio de Janeiro,84,265,37.7,Volvo,2019-11-10
98507,Rio de Janeiro,31,283,37.13,Volvo,2019-11-10
98508,Rio de Janeiro,44,298,41.62,Scania,2019-11-10
98509,Rio de Janeiro,31,276,42.33,Scania,2019-11-10
98510,Rio de Janeiro,84,265,42.99,Volvo,2019-11-10
98511,Rio de Janeiro,31,276,42.79,Scania,2019-11-10
98512,Rio de Janeiro,57,270,42.24,Scania,2019-11-10
98513,Rio de Janeiro,86,252,40.94,Scania,2019-11-10
98514,Rio de Janeiro,86,257,37.28,Volvo,2019-11-10
98515,Rio de Janeiro,84,265,32.95,Volvo,2019-11-10
98516,Rio de Janeiro,84,265,39.41,Volvo,2019-11-10
98517,Rio de Janeiro,57,274,35.47,Scania,2019-11-10
98518,Rio de Janeiro,86,252,44.34,Scania,2019-11-10
98519,Rio de Janeiro,44,299,31.13,Volvo,2019-11-10
98520,Rio de Janeiro,86,255,36.17,Volvo,2019-11-10
98521,Rio de Janeiro,44,298,42.32,Scania,2019-11-10
98522,Rio de Janeiro,84,262,31.94,Scania,2019-11-10
98523,Rio de Janeiro,44,299,35,Volvo,2019-11-10
98524,Rio de Janeiro,86,257,33.58,Volvo,2019-11-10
98525,Rio de Janeiro,44,301,35.89,Volvo,2019-11-10
98526,Rio de Janeiro,32,291,35.03,Volvo,2019-11-10
98527,Rio de Janeiro,84,266,38.83,Scania,2019-11-10
98528,Rio de Janeiro,32,291,34.4,Volvo,2019-11-10
98529,Rio de Janeiro,31,276,33.39,Scania,2019-11-10
98530,Rio de Janeiro,57,274,35.54,Scania,2019-11-10
98531,Rio de Janeiro,32,288,33.17,Scania,2019-11-10
98532,Rio de Janeiro,86,251,43.13,Volvo,2019-11-10
98533,Rio de Janeiro,84,261,37.33,Volvo,2019-11-10
98534,Rio de Janeiro,32,286,40.22,Scania,2019-11-10
98535,Rio de Janeiro,84,261,37.83,Volvo,2019-11-10
98536,Rio de Janeiro,31,277,38.73,Volvo,2019-11-10
98537,Rio de Janeiro,32,290,31.78,Scania,2019-11-10
98538,Rio de Janeiro,86,257,35.85,Volvo,2019-11-10
98539,Rio de Janeiro,31,283,33.65,Volvo,2019-11-10
98540,Rio de Janeiro,44,301,33.96,Volvo,2019-11-10
98541,Rio de Janeiro,32,290,32.68,Scania,2019-11-10
98542,Rio de Janeiro,57,275,31.73,Volvo,2019-11-10
98543,Rio de Janeiro,57,275,34.45,Volvo,2019-11-10
98544,Rio de Janeiro,31,280,35.87,Scania,2019-11-10
98545,Rio de Janeiro,31,277,37.06,Volvo,2019-11-10
98546,Rio de Janeiro,57,270,35.84,Scania,2019-11-10
98547,Rio de Janeiro,86,257,42.13,Volvo,2019-11-10
98548,Rio de Janeiro,84,261,41.64,Volvo,2019-11-10
98549,Rio de Janeiro,44,298,41.34,Scania,2019-11-10
98550,Rio de Janeiro,57,274,34.08,Scania,2019-11-10
98551,Rio de Janeiro,31,276,42.86,Scania,2019-11-10
98552,Rio de Janeiro,57,274,42.77,Scania,2019-11-10
98553,Rio de Janeiro,31,277,44.41,Volvo,2019-11-10
98554,Rio de Janeiro,86,257,40.33,Volvo,2019-11-10
98555,Rio de Janeiro,32,291,33.31,Volvo,2019-11-10
98556,Rio de Janeiro,31,276,38.96,Scania,2019-11-10
98557,Rio de Janeiro,44,301,32.5,Volvo,2019-11-10
98558,Rio de Janeiro,57,272,35.27,Scania,2019-11-10
98559,Rio de Janeiro,31,277,40.78,Volvo,2019-11-10
98560,Rio de Janeiro,31,276,40.09,Scania,2019-11-10
98561,Rio de Janeiro,32,288,40.65,Scania,2019-11-10
98562,Rio de Janeiro,31,276,42.65,Scania,2019-11-10
98563,Brasilia,40,134,41.94,Scania,2019-11-11
98564,Brasilia,46,169,37.55,Volvo,2019-11-11
98565,Brasilia,40,136,43.38,Scania,2019-11-11
98566,Brasilia,97,120,42.31,Scania,2019-11-11
98567,Brasilia,71,130,40.86,Scania,2019-11-11
98568,Brasilia,46,168,32.25,Scania,2019-11-11
98569,Brasilia,40,134,31.18,Scania,2019-11-11
98570,Brasilia,43,143,40.72,Volvo,2019-11-11
98571,Brasilia,71,125,44.22,Volvo,2019-11-11
98572,Brasilia,46,162,35.35,Scania,2019-11-11
98573,Brasilia,77,152,37.85,Scania,2019-11-11
98574,Brasilia,46,161,43.55,Volvo,2019-11-11
98575,Brasilia,71,126,40.95,Scania,2019-11-11
98576,Brasilia,43,144,35.63,Scania,2019-11-11
98577,Brasilia,77,150,40.1,Scania,2019-11-11
98578,Brasilia,77,152,44.2,Scania,2019-11-11
98579,Brasilia,43,145,44.22,Volvo,2019-11-11
98580,Brasilia,46,161,41.92,Volvo,2019-11-11
98581,Brasilia,97,120,37.91,Scania,2019-11-11
98582,Brasilia,71,125,43.07,Volvo,2019-11-11
98583,Brasilia,97,120,43.13,Scania,2019-11-11
98584,Brasilia,46,161,41.26,Volvo,2019-11-11
98585,Brasilia,46,162,34.85,Scania,2019-11-11
98586,Brasilia,77,160,36.47,Scania,2019-11-11
98587,Brasilia,77,152,31.09,Scania,2019-11-11
98588,Brasilia,77,157,42.92,Volvo,2019-11-11
98589,Brasilia,97,121,33.59,Volvo,2019-11-11
98590,Brasilia,46,161,30.88,Volvo,2019-11-11
98591,Brasilia,97,122,42.38,Scania,2019-11-11
98592,Brasilia,46,169,32.41,Volvo,2019-11-11
98593,Brasilia,46,161,38.35,Volvo,2019-11-11
98594,Brasilia,43,145,37.01,Volvo,2019-11-11
98595,Brasilia,40,136,43.27,Scania,2019-11-11
98596,Brasilia,43,143,35.51,Volvo,2019-11-11
98597,Brasilia,40,137,43.04,Volvo,2019-11-11
98598,Brasilia,40,137,35.35,Volvo,2019-11-11
98599,Brasilia,71,133,44.75,Volvo,2019-11-11
98600,Brasilia,46,169,30.83,Volvo,2019-11-11
98601,Brasilia,40,136,42.59,Scania,2019-11-11
98602,Brasilia,46,169,35.68,Volvo,2019-11-11
98603,Brasilia,43,144,41.09,Scania,2019-11-11
98604,Brasilia,71,126,32.83,Scania,2019-11-11
98605,Brasilia,77,152,33.8,Scania,2019-11-11
98606,Brasilia,97,115,34.72,Volvo,2019-11-11
98607,Brasilia,71,125,43.07,Volvo,2019-11-11
98608,Brasilia,43,145,36.52,Volvo,2019-11-11
98609,Brasilia,46,169,35.71,Volvo,2019-11-11
98610,Brasilia,46,169,36.9,Volvo,2019-11-11
98611,Brasilia,40,136,40.63,Scania,2019-11-11
98612,Brasilia,77,150,41.14,Scania,2019-11-11
98613,Brasilia,97,120,43.8,Scania,2019-11-11
98614,Brasilia,71,130,34.03,Scania,2019-11-11
98615,Brasilia,77,152,30.28,Scania,2019-11-11
98616,Brasilia,77,150,35.58,Scania,2019-11-11
98617,Brasilia,77,160,30.73,Scania,2019-11-11
98618,Brasilia,71,133,30.24,Volvo,2019-11-11
98619,Brasilia,46,168,41.57,Scania,2019-11-11
98620,Brasilia,40,137,31.11,Volvo,2019-11-11
98621,Brasilia,46,169,34.47,Volvo,2019-11-11
98622,Brasilia,43,144,32.99,Scania,2019-11-11
98623,Brasilia,46,168,37.89,Scania,2019-11-11
98624,Brasilia,97,121,32.55,Volvo,2019-11-11
98625,Brasilia,40,136,31.16,Scania,2019-11-11
98626,Brasilia,71,125,44.97,Volvo,2019-11-11
98627,Brasilia,97,122,35.25,Scania,2019-11-11
98628,Brasilia,71,133,36.59,Volvo,2019-11-11
98629,Brasilia,43,148,31.52,Scania,2019-11-11
98630,Brasilia,97,122,38.12,Scania,2019-11-11
98631,Brasilia,40,134,33.78,Scania,2019-11-11
98632,Brasilia,71,126,38.02,Scania,2019-11-11
98633,Brasilia,97,120,38.9,Scania,2019-11-11
98634,Brasilia,46,168,35.88,Scania,2019-11-11
98635,Brasilia,77,150,37.44,Scania,2019-11-11
98636,Brasilia,46,168,41.62,Scania,2019-11-11
98637,Brasilia,97,120,40.57,Scania,2019-11-11
98638,Brasilia,77,150,34.11,Scania,2019-11-11
98639,Salvador,47,178,33.62,Scania,2019-11-11
98640,Salvador,81,192,38.14,Scania,2019-11-11
98641,Salvador,82,211,32.44,Volvo,2019-11-11
98642,Salvador,47,179,38.65,Volvo,2019-11-11
98643,Salvador,47,170,33.18,Scania,2019-11-11
98644,Salvador,81,194,36.82,Scania,2019-11-11
98645,Salvador,47,178,35.33,Scania,2019-11-11
98646,Salvador,81,198,44.88,Scania,2019-11-11
98647,Salvador,47,179,39.75,Volvo,2019-11-11
98648,Salvador,48,184,43.4,Scania,2019-11-11
98649,Salvador,47,179,36.96,Volvo,2019-11-11
98650,Salvador,48,184,35.9,Scania,2019-11-11
98651,Salvador,48,182,41.84,Scania,2019-11-11
98652,Salvador,82,213,31.43,Volvo,2019-11-11
98653,Salvador,47,179,39.79,Volvo,2019-11-11
98654,Salvador,47,170,42.42,Scania,2019-11-11
98655,Salvador,81,194,31.8,Scania,2019-11-11
98656,Salvador,82,213,39.68,Volvo,2019-11-11
98657,Salvador,47,170,44,Scania,2019-11-11
98658,Salvador,47,178,42.25,Scania,2019-11-11
98659,Salvador,48,189,43.49,Volvo,2019-11-11
98660,Salvador,82,213,32.92,Volvo,2019-11-11
98661,Salvador,81,191,30.98,Volvo,2019-11-11
98662,Salvador,47,179,34.95,Volvo,2019-11-11
98663,Salvador,82,213,33.79,Volvo,2019-11-11
98664,Salvador,82,211,40.83,Volvo,2019-11-11
98665,Salvador,48,189,31.96,Volvo,2019-11-11
98666,Salvador,81,192,40.12,Scania,2019-11-11
98667,Salvador,82,213,33.75,Volvo,2019-11-11
98668,Salvador,82,211,36.22,Volvo,2019-11-11
98669,Salvador,82,211,40.16,Volvo,2019-11-11
98670,Salvador,47,179,32.06,Volvo,2019-11-11
98671,Salvador,81,198,32.01,Scania,2019-11-11
98672,Salvador,48,188,40.82,Scania,2019-11-11
98673,Salvador,47,178,30.31,Scania,2019-11-11
98674,Salvador,82,211,41.96,Volvo,2019-11-11
98675,Salvador,82,213,35.49,Volvo,2019-11-11
98676,Salvador,48,184,38.36,Scania,2019-11-11
98677,Salvador,48,188,40.77,Scania,2019-11-11
98678,Salvador,82,211,43.34,Volvo,2019-11-11
98679,Salvador,82,213,34,Volvo,2019-11-11
98680,Salvador,47,178,31.49,Scania,2019-11-11
98681,Salvador,82,211,30.11,Volvo,2019-11-11
98682,Salvador,81,194,37.06,Scania,2019-11-11
98683,Salvador,48,182,39.83,Scania,2019-11-11
98684,Salvador,81,194,40.81,Scania,2019-11-11
98685,Salvador,47,170,43.18,Scania,2019-11-11
98686,Salvador,81,194,44.9,Scania,2019-11-11
98687,Salvador,47,178,31.35,Scania,2019-11-11
98688,Salvador,81,198,31.37,Scania,2019-11-11
98689,Salvador,47,170,43.03,Scania,2019-11-11
98690,Salvador,48,189,37.02,Volvo,2019-11-11
98691,Salvador,82,211,34.98,Volvo,2019-11-11
98692,Salvador,82,211,43.73,Volvo,2019-11-11
98693,Salvador,81,192,38.15,Scania,2019-11-11
98694,Salvador,81,198,39.41,Scania,2019-11-11
98695,Salvador,48,182,39.51,Scania,2019-11-11
98696,Salvador,82,211,31.76,Volvo,2019-11-11
98697,Salvador,47,179,30.29,Volvo,2019-11-11
98698,Salvador,81,198,42.38,Scania,2019-11-11
98699,Salvador,81,192,33.57,Scania,2019-11-11
98700,Salvador,48,189,34.1,Volvo,2019-11-11
98701,Salvador,47,178,37.82,Scania,2019-11-11
98702,Salvador,81,192,39.75,Scania,2019-11-11
98703,Salvador,82,213,43.13,Volvo,2019-11-11
98704,Salvador,82,211,39.65,Volvo,2019-11-11
98705,Salvador,81,194,37.38,Scania,2019-11-11
98706,Salvador,48,184,38.32,Scania,2019-11-11
98707,Salvador,82,213,41.61,Volvo,2019-11-11
98708,Salvador,81,194,30.79,Scania,2019-11-11
98709,Salvador,81,194,34.89,Scania,2019-11-11
98710,Salvador,82,211,32.69,Volvo,2019-11-11
98711,Salvador,48,188,44.39,Scania,2019-11-11
98712,Salvador,48,189,40.78,Volvo,2019-11-11
98713,Salvador,82,211,33.11,Volvo,2019-11-11
98714,Salvador,48,184,35.3,Scania,2019-11-11
98715,Sao Paulo,19,232,32.72,Scania,2019-11-11
98716,Sao Paulo,83,229,36.86,Volvo,2019-11-11
98717,Sao Paulo,83,229,40.12,Volvo,2019-11-11
98718,Sao Paulo,21,244,42.96,Scania,2019-11-11
98719,Sao Paulo,21,240,36.92,Scania,2019-11-11
98720,Sao Paulo,19,238,38.69,Scania,2019-11-11
98721,Sao Paulo,21,246,30.62,Scania,2019-11-11
98722,Sao Paulo,19,233,41.08,Volvo,2019-11-11
98723,Sao Paulo,83,217,36.08,Volvo,2019-11-11
98724,Sao Paulo,21,244,33.24,Scania,2019-11-11
98725,Sao Paulo,83,217,41.69,Volvo,2019-11-11
98726,Sao Paulo,21,246,41.66,Scania,2019-11-11
98727,Sao Paulo,19,230,40.87,Scania,2019-11-11
98728,Sao Paulo,19,233,35.17,Volvo,2019-11-11
98729,Sao Paulo,19,230,31.4,Scania,2019-11-11
98730,Sao Paulo,21,246,44.37,Scania,2019-11-11
98731,Sao Paulo,83,217,41.68,Volvo,2019-11-11
98732,Sao Paulo,19,238,34.87,Scania,2019-11-11
98733,Sao Paulo,19,230,42.13,Scania,2019-11-11
98734,Sao Paulo,19,238,43,Scania,2019-11-11
98735,Sao Paulo,19,233,34.85,Volvo,2019-11-11
98736,Sao Paulo,21,244,35.04,Scania,2019-11-11
98737,Sao Paulo,21,246,41.72,Scania,2019-11-11
98738,Sao Paulo,21,244,32.02,Scania,2019-11-11
98739,Sao Paulo,83,217,30.47,Volvo,2019-11-11
98740,Sao Paulo,19,238,43.34,Scania,2019-11-11
98741,Sao Paulo,21,244,30.2,Scania,2019-11-11
98742,Sao Paulo,83,217,42.7,Volvo,2019-11-11
98743,Sao Paulo,21,240,39.92,Scania,2019-11-11
98744,Sao Paulo,19,233,34.81,Volvo,2019-11-11
98745,Sao Paulo,21,246,31.51,Scania,2019-11-11
98746,Sao Paulo,21,245,35.49,Volvo,2019-11-11
98747,Sao Paulo,21,245,35.16,Volvo,2019-11-11
98748,Sao Paulo,19,233,37.42,Volvo,2019-11-11
98749,Sao Paulo,83,217,40.03,Volvo,2019-11-11
98750,Sao Paulo,83,217,40.69,Volvo,2019-11-11
98751,Sao Paulo,19,230,35.58,Scania,2019-11-11
98752,Sao Paulo,21,244,36.61,Scania,2019-11-11
98753,Sao Paulo,83,229,37.13,Volvo,2019-11-11
98754,Sao Paulo,21,244,34.33,Scania,2019-11-11
98755,Sao Paulo,19,233,42.52,Volvo,2019-11-11
98756,Sao Paulo,83,229,39.99,Volvo,2019-11-11
98757,Sao Paulo,83,217,31.49,Volvo,2019-11-11
98758,Sao Paulo,83,229,31.48,Volvo,2019-11-11
98759,Sao Paulo,83,229,34.57,Volvo,2019-11-11
98760,Sao Paulo,83,217,42.04,Volvo,2019-11-11
98761,Sao Paulo,21,240,44.74,Scania,2019-11-11
98762,Sao Paulo,83,217,31.43,Volvo,2019-11-11
98763,Sao Paulo,83,229,38.55,Volvo,2019-11-11
98764,Sao Paulo,21,246,38.21,Scania,2019-11-11
98765,Sao Paulo,21,246,36.58,Scania,2019-11-11
98766,Sao Paulo,83,229,44.18,Volvo,2019-11-11
98767,Sao Paulo,83,217,42.68,Volvo,2019-11-11
98768,Sao Paulo,83,217,44.78,Volvo,2019-11-11
98769,Sao Paulo,21,246,31.52,Scania,2019-11-11
98770,Sao Paulo,19,233,42.12,Volvo,2019-11-11
98771,Sao Paulo,19,233,39.9,Volvo,2019-11-11
98772,Sao Paulo,19,232,32.7,Scania,2019-11-11
98773,Sao Paulo,21,244,40.21,Scania,2019-11-11
98774,Sao Paulo,21,244,39.65,Scania,2019-11-11
98775,Sao Paulo,19,233,31.39,Volvo,2019-11-11
98776,Sao Paulo,21,240,32.99,Scania,2019-11-11
98777,Sao Paulo,21,245,34.16,Volvo,2019-11-11
98778,Sao Paulo,83,229,43.64,Volvo,2019-11-11
98779,Sao Paulo,21,240,37.36,Scania,2019-11-11
98780,Sao Paulo,21,246,40.14,Scania,2019-11-11
98781,Sao Paulo,83,229,35.36,Volvo,2019-11-11
98782,Sao Paulo,21,244,37.55,Scania,2019-11-11
98783,Sao Paulo,19,233,38.74,Volvo,2019-11-11
98784,Sao Paulo,19,233,37.65,Volvo,2019-11-11
98785,Sao Paulo,83,217,37.32,Volvo,2019-11-11
98786,Sao Paulo,21,245,32.91,Volvo,2019-11-11
98787,Sao Paulo,83,217,43.66,Volvo,2019-11-11
98788,Sao Paulo,83,229,31.68,Volvo,2019-11-11
98789,Sao Paulo,21,240,33.24,Scania,2019-11-11
98790,Sao Paulo,21,240,41.65,Scania,2019-11-11
98791,Rio de Janeiro,86,257,31.62,Volvo,2019-11-11
98792,Rio de Janeiro,44,297,30.35,Volvo,2019-11-11
98793,Rio de Janeiro,86,255,38.46,Volvo,2019-11-11
98794,Rio de Janeiro,31,280,30.27,Scania,2019-11-11
98795,Rio de Janeiro,31,277,33.53,Volvo,2019-11-11
98796,Rio de Janeiro,31,277,35.93,Volvo,2019-11-11
98797,Rio de Janeiro,31,280,41.1,Scania,2019-11-11
98798,Rio de Janeiro,86,252,39.12,Scania,2019-11-11
98799,Rio de Janeiro,57,270,44.34,Scania,2019-11-11
98800,Rio de Janeiro,32,291,35.24,Volvo,2019-11-11
98801,Rio de Janeiro,32,288,36.93,Scania,2019-11-11
98802,Rio de Janeiro,44,297,31.38,Volvo,2019-11-11
98803,Rio de Janeiro,32,290,44.19,Scania,2019-11-11
98804,Rio de Janeiro,32,288,30.99,Scania,2019-11-11
98805,Rio de Janeiro,32,288,38.39,Scania,2019-11-11
98806,Rio de Janeiro,86,255,44.77,Volvo,2019-11-11
98807,Rio de Janeiro,84,266,41.48,Scania,2019-11-11
98808,Rio de Janeiro,86,252,40.14,Scania,2019-11-11
98809,Rio de Janeiro,31,283,37.04,Volvo,2019-11-11
98810,Rio de Janeiro,44,301,38.53,Volvo,2019-11-11
98811,Rio de Janeiro,31,277,34.89,Volvo,2019-11-11
98812,Rio de Janeiro,57,272,31.19,Scania,2019-11-11
98813,Rio de Janeiro,86,252,40.63,Scania,2019-11-11
98814,Rio de Janeiro,86,251,42.83,Volvo,2019-11-11
98815,Rio de Janeiro,31,277,40.81,Volvo,2019-11-11
98816,Rio de Janeiro,32,290,39.2,Scania,2019-11-11
98817,Rio de Janeiro,31,276,35.97,Scania,2019-11-11
98818,Rio de Janeiro,31,277,43.32,Volvo,2019-11-11
98819,Rio de Janeiro,57,270,40.85,Scania,2019-11-11
98820,Rio de Janeiro,44,299,34.12,Volvo,2019-11-11
98821,Rio de Janeiro,32,288,37.74,Scania,2019-11-11
98822,Rio de Janeiro,57,274,44.24,Scania,2019-11-11
98823,Rio de Janeiro,86,257,31.75,Volvo,2019-11-11
98824,Rio de Janeiro,86,255,31.79,Volvo,2019-11-11
98825,Rio de Janeiro,32,286,43.77,Scania,2019-11-11
98826,Rio de Janeiro,84,261,34.11,Volvo,2019-11-11
98827,Rio de Janeiro,44,297,38.65,Volvo,2019-11-11
98828,Rio de Janeiro,44,299,42.31,Volvo,2019-11-11
98829,Rio de Janeiro,32,291,31.48,Volvo,2019-11-11
98830,Rio de Janeiro,57,274,43.32,Scania,2019-11-11
98831,Rio de Janeiro,32,291,34.17,Volvo,2019-11-11
98832,Rio de Janeiro,31,283,42.78,Volvo,2019-11-11
98833,Rio de Janeiro,57,270,37.84,Scania,2019-11-11
98834,Rio de Janeiro,32,291,34.46,Volvo,2019-11-11
98835,Rio de Janeiro,57,275,31.75,Volvo,2019-11-11
98836,Rio de Janeiro,32,288,35.22,Scania,2019-11-11
98837,Rio de Janeiro,84,266,30.77,Scania,2019-11-11
98838,Rio de Janeiro,32,290,33.07,Scania,2019-11-11
98839,Rio de Janeiro,84,265,39.9,Volvo,2019-11-11
98840,Rio de Janeiro,32,288,43.13,Scania,2019-11-11
98841,Rio de Janeiro,84,265,40.58,Volvo,2019-11-11
98842,Rio de Janeiro,84,261,38.29,Volvo,2019-11-11
98843,Rio de Janeiro,32,288,31.21,Scania,2019-11-11
98844,Rio de Janeiro,32,290,32.35,Scania,2019-11-11
98845,Rio de Janeiro,32,288,43.09,Scania,2019-11-11
98846,Rio de Janeiro,44,298,44.39,Scania,2019-11-11
98847,Rio de Janeiro,84,261,38.13,Volvo,2019-11-11
98848,Rio de Janeiro,84,266,36.44,Scania,2019-11-11
98849,Rio de Janeiro,32,291,39.24,Volvo,2019-11-11
98850,Rio de Janeiro,84,265,43.54,Volvo,2019-11-11
98851,Rio de Janeiro,84,262,38.76,Scania,2019-11-11
98852,Rio de Janeiro,44,299,43.33,Volvo,2019-11-11
98853,Rio de Janeiro,86,257,38.41,Volvo,2019-11-11
98854,Rio de Janeiro,44,299,30.85,Volvo,2019-11-11
98855,Rio de Janeiro,86,255,35.26,Volvo,2019-11-11
98856,Rio de Janeiro,31,283,41.78,Volvo,2019-11-11
98857,Rio de Janeiro,86,257,41.05,Volvo,2019-11-11
98858,Rio de Janeiro,31,277,43.06,Volvo,2019-11-11
98859,Rio de Janeiro,84,266,44.59,Scania,2019-11-11
98860,Rio de Janeiro,57,274,38.28,Scania,2019-11-11
